indicatorId,geoUnit,year,type,subtype,value
NERT.1.F.CP,BEL,2011,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2012,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2012,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2013,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2013,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2014,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2014,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2015,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2015,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2016,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2016,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2017,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2017,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2018,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2018,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2019,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2019,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2020,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2020,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2021,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2021,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2022,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,BEL,2022,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEL,2023,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2006,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2008,Source,Data sources,UIS Education Survey
