indicatorId,geoUnit,year,type,subtype,value
20065,LUX,2014,Data Status,Data reporting,NA
20065,LUX,2014,Source,Data sources,UIS Education Survey
20065,LUX,2015,Data Status,Data reporting,NA
20065,LUX,2015,Source,Data sources,UIS Education Survey
20065,LUX,2016,Data Status,Data reporting,NA
20065,LUX,2016,Source,Data sources,UIS Education Survey
20065,LUX,2017,Data Status,Data reporting,NA
20065,LUX,2017,Source,Data sources,UIS Education Survey
20065,LUX,2018,Data Status,Data reporting,NA
20065,LUX,2018,Source,Data sources,UIS Education Survey
20065,LUX,2019,Data Status,Data reporting,NA
20065,LUX,2019,Source,Data sources,UIS Education Survey
20065,LUX,2020,Data Status,Data reporting,NA
20065,LUX,2020,Source,Data sources,UIS Education Survey
20065,LUX,2021,Data Status,Data reporting,NA
20065,LUX,2021,Source,Data sources,UIS Education Survey
20065,LUX,2022,Data Status,Data reporting,NA
20065,LUX,2022,Source,Data sources,UIS Education Survey
20065,LUX,2023,Source,Data sources,UIS Education Survey
20065,LVA,2000,Data Status,Data reporting,NA
20065,LVA,2000,Source,Data sources,UIS Education Survey
20065,LVA,2001,Data Status,Data reporting,NA
20065,LVA,2001,Source,Data sources,UIS Education Survey
20065,LVA,2002,Data Status,Data reporting,NA
20065,LVA,2002,Source,Data sources,UIS Education Survey
20065,LVA,2003,Data Status,Data reporting,NA
20065,LVA,2003,Source,Data sources,UIS Education Survey
20065,LVA,2004,Data Status,Data reporting,NA
20065,LVA,2004,Source,Data sources,UIS Education Survey
20065,LVA,2005,Data Status,Data reporting,NA
20065,LVA,2005,Source,Data sources,UIS Education Survey
20065,LVA,2006,Data Status,Data reporting,NA
20065,LVA,2006,Source,Data sources,UIS Education Survey
20065,LVA,2007,Data Status,Data reporting,NA
20065,LVA,2007,Source,Data sources,UIS Education Survey
20065,LVA,2008,Data Status,Data reporting,NA
20065,LVA,2008,Source,Data sources,UIS Education Survey
20065,LVA,2009,Data Status,Data reporting,NA
20065,LVA,2009,Source,Data sources,UIS Education Survey
20065,LVA,2010,Data Status,Data reporting,NA
20065,LVA,2010,Source,Data sources,UIS Education Survey
20065,LVA,2011,Data Status,Data reporting,NA
20065,LVA,2011,Source,Data sources,UIS Education Survey
20065,LVA,2012,Data Status,Data reporting,NA
20065,LVA,2012,Source,Data sources,UIS Education Survey
20065,LVA,2013,Data Status,Data reporting,NA
20065,LVA,2013,Source,Data sources,UIS Education Survey
20065,LVA,2014,Data Status,Data reporting,NA
20065,LVA,2014,Source,Data sources,UIS Education Survey
20065,LVA,2015,Data Status,Data reporting,NA
20065,LVA,2015,Source,Data sources,UIS Education Survey
20065,LVA,2016,Data Status,Data reporting,NA
20065,LVA,2016,Source,Data sources,UIS Education Survey
20065,LVA,2017,Data Status,Data reporting,NA
20065,LVA,2017,Source,Data sources,UIS Education Survey
20065,LVA,2018,Data Status,Data reporting,NA
20065,LVA,2018,Source,Data sources,UIS Education Survey
20065,LVA,2019,Data Status,Data reporting,NA
20065,LVA,2019,Source,Data sources,UIS Education Survey
20065,LVA,2020,Data Status,Data reporting,NA
20065,LVA,2020,Source,Data sources,UIS Education Survey
20065,LVA,2021,Data Status,Data reporting,NA
20065,LVA,2021,Source,Data sources,UIS Education Survey
20065,LVA,2022,Data Status,Data reporting,NA
20065,LVA,2022,Source,Data sources,UIS Education Survey
20065,LVA,2023,Data Status,Data reporting,NA
20065,LVA,2023,Source,Data sources,UIS Education Survey
20065,MAC,2000,Data Status,Data reporting,NA
20065,MAC,2000,Source,Data sources,UIS Education Survey
20065,MAC,2001,Data Status,Data reporting,NA
20065,MAC,2001,Source,Data sources,UIS Education Survey
20065,MAC,2002,Data Status,Data reporting,NA
20065,MAC,2002,Source,Data sources,UIS Education Survey
20065,MAC,2003,Data Status,Data reporting,NA
20065,MAC,2003,Source,Data sources,UIS Education Survey
20065,MAC,2004,Data Status,Data reporting,NA
20065,MAC,2004,Source,Data sources,UIS Education Survey
20065,MAC,2005,Data Status,Data reporting,NA
20065,MAC,2005,Source,Data sources,UIS Education Survey
20065,MAC,2006,Data Status,Data reporting,NA
20065,MAC,2006,Source,Data sources,UIS Education Survey
20065,MAC,2007,Data Status,Data reporting,NA
20065,MAC,2007,Source,Data sources,UIS Education Survey
20065,MAC,2008,Data Status,Data reporting,NA
20065,MAC,2008,Source,Data sources,UIS Education Survey
20065,MAC,2009,Data Status,Data reporting,NA
20065,MAC,2009,Source,Data sources,UIS Education Survey
20065,MAC,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAC,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2000,Data Status,Data reporting,NA
20065,MAR,2000,Source,Data sources,UIS Education Survey
20065,MAR,2001,Data Status,Data reporting,NA
20065,MAR,2001,Source,Data sources,UIS Education Survey
20065,MAR,2002,Data Status,Data reporting,NA
20065,MAR,2002,Source,Data sources,UIS Education Survey
20065,MAR,2003,Data Status,Data reporting,NA
20065,MAR,2003,Source,Data sources,UIS Education Survey
20065,MAR,2004,Data Status,Data reporting,NA
20065,MAR,2004,Source,Data sources,UIS Education Survey
20065,MAR,2005,Data Status,Data reporting,NA
20065,MAR,2005,Source,Data sources,UIS Education Survey
20065,MAR,2006,Data Status,Data reporting,NA
20065,MAR,2006,Source,Data sources,UIS Education Survey
20065,MAR,2007,Data Status,Data reporting,NA
20065,MAR,2007,Source,Data sources,UIS Education Survey
20065,MAR,2008,Data Status,Data reporting,NA
20065,MAR,2008,Source,Data sources,UIS Education Survey
20065,MAR,2009,Data Status,Data reporting,NA
20065,MAR,2009,Source,Data sources,UIS Education Survey
20065,MAR,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2014,Data Status,Data reporting,NA
20065,MAR,2014,Source,Data sources,UIS Education Survey
20065,MAR,2015,Data Status,Data reporting,NA
20065,MAR,2015,Source,Data sources,UIS Education Survey
20065,MAR,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MAR,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MCO,2000,Data Status,Data reporting,NA
20065,MCO,2000,Source,Data sources,UIS Education Survey
20065,MCO,2001,Data Status,Data reporting,NA
20065,MCO,2001,Source,Data sources,UIS Education Survey
20065,MCO,2008,Data Status,Data reporting,NA
20065,MCO,2008,Source,Data sources,UIS Education Survey
20065,MCO,2009,Data Status,Data reporting,NA
20065,MCO,2009,Source,Data sources,UIS Education Survey
20065,MCO,2010,Data Status,Data reporting,NA
20065,MCO,2010,Source,Data sources,UIS Education Survey
20065,MCO,2011,Data Status,Data reporting,NA
20065,MCO,2011,Source,Data sources,UIS Education Survey
20065,MCO,2012,Data Status,Data reporting,NA
20065,MCO,2012,Source,Data sources,UIS Education Survey
20065,MCO,2013,Data Status,Data reporting,NA
20065,MCO,2013,Source,Data sources,UIS Education Survey
20065,MCO,2014,Data Status,Data reporting,NA
20065,MCO,2014,Source,Data sources,UIS Education Survey
20065,MCO,2015,Data Status,Data reporting,NA
20065,MCO,2015,Source,Data sources,UIS Education Survey
20065,MCO,2016,Data Status,Data reporting,NA
20065,MCO,2016,Source,Data sources,UIS Education Survey
20065,MCO,2017,Data Status,Data reporting,NA
20065,MCO,2017,Source,Data sources,UIS Education Survey
20065,MCO,2018,Data Status,Data reporting,NA
20065,MCO,2018,Source,Data sources,UIS Education Survey
20065,MCO,2019,Data Status,Data reporting,NA
20065,MCO,2019,Source,Data sources,UIS Education Survey
20065,MCO,2020,Data Status,Data reporting,NA
20065,MCO,2020,Source,Data sources,UIS Education Survey
20065,MCO,2021,Data Status,Data reporting,NA
20065,MCO,2021,Source,Data sources,UIS Education Survey
20065,MCO,2022,Data Status,Data reporting,NA
20065,MCO,2022,Source,Data sources,UIS Education Survey
20065,MCO,2023,Data Status,Data reporting,NA
20065,MCO,2023,Source,Data sources,UIS Education Survey
20065,MCO,2024,Data Status,Data reporting,NA
20065,MCO,2024,Source,Data sources,UIS Education Survey
20065,MDA,2000,Data Status,Data reporting,NA
20065,MDA,2000,Source,Data sources,UIS Education Survey
20065,MDA,2001,Data Status,Data reporting,NA
20065,MDA,2001,Source,Data sources,UIS Education Survey
20065,MDA,2002,Data Status,Data reporting,NA
20065,MDA,2002,Source,Data sources,UIS Education Survey
20065,MDA,2003,Data Status,Data reporting,NA
20065,MDA,2003,Source,Data sources,UIS Education Survey
20065,MDA,2004,Data Status,Data reporting,NA
20065,MDA,2004,Source,Data sources,UIS Education Survey
20065,MDA,2005,Data Status,Data reporting,NA
20065,MDA,2005,Source,Data sources,UIS Education Survey
20065,MDA,2006,Data Status,Data reporting,NA
20065,MDA,2006,Source,Data sources,UIS Education Survey
20065,MDA,2007,Data Status,Data reporting,NA
20065,MDA,2007,Source,Data sources,UIS Education Survey
20065,MDA,2008,Data Status,Data reporting,NA
20065,MDA,2008,Source,Data sources,UIS Education Survey
20065,MDA,2009,Data Status,Data reporting,NA
20065,MDA,2009,Source,Data sources,UIS Education Survey
20065,MDA,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDA,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDG,2005,Data Status,Data reporting,NA
20065,MDG,2005,Source,Data sources,UIS Education Survey
20065,MDG,2006,Data Status,Data reporting,NA
20065,MDG,2006,Source,Data sources,UIS Education Survey
20065,MDG,2007,Data Status,Data reporting,NA
20065,MDG,2007,Source,Data sources,UIS Education Survey
20065,MDG,2008,Data Status,Data reporting,NA
20065,MDG,2008,Source,Data sources,UIS Education Survey
20065,MDG,2009,Data Status,Data reporting,NA
20065,MDG,2009,Source,Data sources,UIS Education Survey
20065,MDG,2011,Data Status,Data reporting,NA
20065,MDG,2011,Source,Data sources,UIS Education Survey
20065,MDG,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDG,2013,Data Status,Data reporting,NA
20065,MDG,2013,Source,Data sources,UIS Education Survey
20065,MDG,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDG,2015,Data Status,Data reporting,NA
20065,MDG,2015,Source,Data sources,UIS Education Survey
20065,MDG,2016,Data Status,Data reporting,NA
20065,MDG,2016,Source,Data sources,UIS Education Survey
20065,MDG,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDG,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDG,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MDG,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country (https://www.education.gov.mg/ressources/annuaires-statistiques/)
20065,MDV,2000,Data Status,Data reporting,NA
20065,MDV,2000,Source,Data sources,UIS Education Survey
20065,MDV,2001,Data Status,Data reporting,NA
20065,MDV,2001,Source,Data sources,UIS Education Survey
20065,MDV,2002,Data Status,Data reporting,NA
20065,MDV,2002,Source,Data sources,UIS Education Survey
20065,MDV,2003,Data Status,Data reporting,NA
20065,MDV,2003,Source,Data sources,UIS Education Survey
20065,MDV,2004,Data Status,Data reporting,NA
20065,MDV,2004,Source,Data sources,UIS Education Survey
20065,MDV,2005,Data Status,Data reporting,NA
20065,MDV,2005,Source,Data sources,UIS Education Survey
20065,MDV,2006,Data Status,Data reporting,NA
20065,MDV,2006,Source,Data sources,UIS Education Survey
20065,MDV,2007,Data Status,Data reporting,NA
20065,MDV,2007,Source,Data sources,UIS Education Survey
20065,MDV,2008,Data Status,Data reporting,NA
20065,MDV,2008,Source,Data sources,UIS Education Survey
20065,MDV,2009,Data Status,Data reporting,NA
20065,MDV,2009,Source,Data sources,UIS Education Survey
20065,MDV,2010,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2010 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_2010.pdf)
20065,MDV,2011,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2011 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_2011.pdf)
20065,MDV,2012,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2012 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_20121.pdf)
20065,MDV,2013,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2013 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_2013.pdf)
20065,MDV,2014,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2014 (https://www.moe.gov.mv/assets/upload/School_Statistics_2014.pdf)
20065,MDV,2015,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2015 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_20151.pdf)
20065,MDV,2016,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2016 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_2016.pdf)
20065,MDV,2017,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2017 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_2017.pdf)
20065,MDV,2018,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2018 (https://www.moe.gov.mv/assets/upload/STAT_BOOK_2018.pdf)
20065,MDV,2019,Source,Data sources,Source: UIS Dynamic Template based on School Statistics 2019 (https://www.moe.gov.mv/assets/upload/School_Statistics_20191.pdf)
20065,MDV,2020,Source,Data sources,Source: UIS Dynamic template based on data provided by country
20065,MDV,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
20065,MDV,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
20065,MEX,2000,Data Status,Data reporting,NA
20065,MEX,2000,Source,Data sources,UIS Education Survey
20065,MEX,2001,Data Status,Data reporting,NA
20065,MEX,2001,Source,Data sources,UIS Education Survey
20065,MEX,2002,Data Status,Data reporting,NA
20065,MEX,2002,Source,Data sources,UIS Education Survey
20065,MEX,2003,Data Status,Data reporting,NA
20065,MEX,2003,Source,Data sources,UIS Education Survey
20065,MEX,2004,Data Status,Data reporting,NA
20065,MEX,2004,Source,Data sources,UIS Education Survey
20065,MEX,2005,Data Status,Data reporting,NA
20065,MEX,2005,Source,Data sources,UIS Education Survey
20065,MEX,2006,Data Status,Data reporting,NA
20065,MEX,2006,Source,Data sources,UIS Education Survey
20065,MEX,2007,Data Status,Data reporting,NA
20065,MEX,2007,Source,Data sources,UIS Education Survey
20065,MEX,2008,Data Status,Data reporting,NA
20065,MEX,2008,Source,Data sources,UIS Education Survey
20065,MEX,2009,Data Status,Data reporting,NA
20065,MEX,2009,Source,Data sources,UIS Education Survey
20065,MEX,2010,Data Status,Data reporting,NA
20065,MEX,2010,Source,Data sources,UIS Education Survey
20065,MEX,2011,Data Status,Data reporting,NA
20065,MEX,2011,Source,Data sources,UIS Education Survey
20065,MEX,2012,Data Status,Data reporting,NA
20065,MEX,2012,Source,Data sources,UIS Education Survey
20065,MEX,2013,Data Status,Data reporting,NA
20065,MEX,2013,Source,Data sources,UIS Education Survey
20065,MEX,2014,Data Status,Data reporting,NA
20065,MEX,2014,Source,Data sources,UIS Education Survey
20065,MEX,2015,Data Status,Data reporting,NA
20065,MEX,2015,Source,Data sources,UIS Education Survey
20065,MEX,2016,Data Status,Data reporting,NA
20065,MEX,2016,Source,Data sources,UIS Education Survey
20065,MEX,2017,Data Status,Data reporting,NA
20065,MEX,2017,Source,Data sources,UIS Education Survey
20065,MEX,2018,Data Status,Data reporting,NA
20065,MEX,2018,Source,Data sources,UIS Education Survey
20065,MEX,2019,Data Status,Data reporting,NA
20065,MEX,2019,Source,Data sources,UIS Education Survey
20065,MEX,2020,Data Status,Data reporting,NA
20065,MEX,2020,Source,Data sources,UIS Education Survey
20065,MEX,2021,Data Status,Data reporting,NA
20065,MEX,2021,Source,Data sources,UIS Education Survey
20065,MEX,2022,Data Status,Data reporting,NA
20065,MEX,2022,Source,Data sources,UIS Education Survey
20065,MEX,2023,Source,Data sources,UIS Education Survey
20065,MHL,2002,Data Status,Data reporting,NA
20065,MHL,2002,Source,Data sources,UIS Education Survey
20065,MHL,2003,Data Status,Data reporting,NA
20065,MHL,2003,Source,Data sources,UIS Education Survey
20065,MHL,2004,Data Status,Data reporting,NA
20065,MHL,2004,Source,Data sources,UIS Education Survey
20065,MHL,2005,Data Status,Data reporting,NA
20065,MHL,2005,Source,Data sources,UIS Education Survey
20065,MHL,2006,Data Status,Data reporting,NA
20065,MHL,2006,Source,Data sources,UIS Education Survey
20065,MHL,2007,Data Status,Data reporting,NA
20065,MHL,2007,Source,Data sources,UIS Education Survey
20065,MHL,2008,Data Status,Data reporting,NA
20065,MHL,2008,Source,Data sources,UIS Education Survey
20065,MHL,2009,Data Status,Data reporting,NA
20065,MHL,2009,Source,Data sources,UIS Education Survey
20065,MHL,2011,Data Status,Data reporting,NA
20065,MHL,2011,Source,Data sources,UIS Education Survey
20065,MHL,2012,Data Status,Data reporting,NA
20065,MHL,2012,Source,Data sources,UIS Education Survey
20065,MHL,2015,Source,Data sources,Source: UIS Dynamic Template based on Data from UIS Education Survey
20065,MHL,2016,Source,Data sources,Source: UIS Dynamic Template based on Data from UIS Education Survey
20065,MHL,2019,Source,Data sources,Source: UIS Dynamic Template based on Data from UIS Education Survey
20065,MHL,2020,Source,Data sources,Source: UIS Dynamic Template based on Data from UIS Education Survey
20065,MHL,2021,Source,Data sources,Source: UIS Dynamic Template based on Data from UIS Education Survey
20065,MHL,2022,Source,Data sources,Source: UIS Dynamic Template based on Data from UIS Education Survey
20065,MHL,2023,Source,Data sources,Source: UIS Dynamic Template based on
20065,MHL,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
20065,MKD,2000,Data Status,Data reporting,NA
20065,MKD,2000,Source,Data sources,UIS Education Survey
20065,MKD,2001,Data Status,Data reporting,NA
20065,MKD,2001,Source,Data sources,UIS Education Survey
20065,MKD,2002,Data Status,Data reporting,NA
20065,MKD,2002,Source,Data sources,UIS Education Survey
20065,MKD,2003,Data Status,Data reporting,NA
20065,MKD,2003,Source,Data sources,UIS Education Survey
20065,MKD,2004,Data Status,Data reporting,NA
20065,MKD,2004,Source,Data sources,UIS Education Survey
20065,MKD,2005,Data Status,Data reporting,NA
20065,MKD,2005,Source,Data sources,UIS Education Survey
20065,MKD,2006,Data Status,Data reporting,NA
20065,MKD,2006,Source,Data sources,UIS Education Survey
20065,MKD,2007,Data Status,Data reporting,NA
20065,MKD,2007,Source,Data sources,UIS Education Survey
20065,MKD,2008,Data Status,Data reporting,NA
20065,MKD,2008,Source,Data sources,UIS Education Survey
20065,MKD,2009,Data Status,Data reporting,NA
20065,MKD,2009,Source,Data sources,UIS Education Survey
20065,MKD,2010,Data Status,Data reporting,NA
20065,MKD,2010,Source,Data sources,UIS Education Survey
20065,MKD,2012,Data Status,Data reporting,NA
20065,MKD,2012,Source,Data sources,UIS Education Survey
20065,MKD,2013,Data Status,Data reporting,NA
20065,MKD,2013,Source,Data sources,UIS Education Survey
20065,MKD,2014,Data Status,Data reporting,NA
20065,MKD,2014,Source,Data sources,UIS Education Survey
20065,MKD,2015,Data Status,Data reporting,NA
20065,MKD,2015,Source,Data sources,UIS Education Survey
20065,MKD,2017,Data Status,Data reporting,NA
20065,MKD,2017,Source,Data sources,UIS Education Survey
20065,MKD,2018,Data Status,Data reporting,NA
20065,MKD,2018,Source,Data sources,UIS Education Survey
20065,MKD,2019,Data Status,Data reporting,NA
20065,MKD,2019,Source,Data sources,UIS Education Survey
20065,MKD,2020,Data Status,Data reporting,NA
20065,MKD,2020,Source,Data sources,UIS Education Survey
20065,MKD,2021,Data Status,Data reporting,NA
20065,MKD,2021,Source,Data sources,UIS Education Survey
20065,MKD,2022,Data Status,Data reporting,NA
20065,MKD,2022,Source,Data sources,UIS Education Survey
20065,MKD,2023,Source,Data sources,UIS Education Survey
20065,MLI,2000,Data Status,Data reporting,NA
20065,MLI,2000,Source,Data sources,UIS Education Survey
20065,MLI,2001,Data Status,Data reporting,NA
20065,MLI,2001,Source,Data sources,UIS Education Survey
20065,MLI,2002,Data Status,Data reporting,NA
20065,MLI,2002,Source,Data sources,UIS Education Survey
20065,MLI,2003,Data Status,Data reporting,NA
20065,MLI,2003,Source,Data sources,UIS Education Survey
20065,MLI,2004,Data Status,Data reporting,NA
20065,MLI,2004,Source,Data sources,UIS Education Survey
20065,MLI,2005,Data Status,Data reporting,NA
20065,MLI,2005,Source,Data sources,UIS Education Survey
20065,MLI,2006,Data Status,Data reporting,NA
20065,MLI,2006,Source,Data sources,UIS Education Survey
20065,MLI,2007,Data Status,Data reporting,NA
20065,MLI,2007,Source,Data sources,UIS Education Survey
20065,MLI,2008,Data Status,Data reporting,NA
20065,MLI,2008,Source,Data sources,UIS Education Survey
20065,MLI,2009,Data Status,Data reporting,NA
20065,MLI,2009,Source,Data sources,UIS Education Survey
20065,MLI,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLI,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
20065,MLT,2000,Data Status,Data reporting,NA
20065,MLT,2000,Source,Data sources,UIS Education Survey
20065,MLT,2001,Data Status,Data reporting,NA
20065,MLT,2001,Source,Data sources,UIS Education Survey
20065,MLT,2002,Data Status,Data reporting,NA
20065,MLT,2002,Source,Data sources,UIS Education Survey
20065,MLT,2003,Data Status,Data reporting,NA
20065,MLT,2003,Source,Data sources,UIS Education Survey
20065,MLT,2004,Data Status,Data reporting,NA
20065,MLT,2004,Source,Data sources,UIS Education Survey
20065,MLT,2005,Data Status,Data reporting,NA
20065,MLT,2005,Source,Data sources,UIS Education Survey
20065,MLT,2006,Data Status,Data reporting,NA
20065,MLT,2006,Source,Data sources,UIS Education Survey
20065,MLT,2007,Data Status,Data reporting,NA
20065,MLT,2007,Source,Data sources,UIS Education Survey
20065,MLT,2008,Data Status,Data reporting,NA
20065,MLT,2008,Source,Data sources,UIS Education Survey
20065,MLT,2009,Data Status,Data reporting,NA
20065,MLT,2009,Source,Data sources,UIS Education Survey
20065,MLT,2010,Data Status,Data reporting,NA
20065,MLT,2010,Source,Data sources,UIS Education Survey
20065,MLT,2011,Data Status,Data reporting,NA
20065,MLT,2011,Source,Data sources,UIS Education Survey
20065,MLT,2012,Data Status,Data reporting,NA
20065,MLT,2012,Source,Data sources,UIS Education Survey
20065,MLT,2013,Data Status,Data reporting,NA
20065,MLT,2013,Source,Data sources,UIS Education Survey
20065,MLT,2014,Data Status,Data reporting,NA
20065,MLT,2014,Source,Data sources,UIS Education Survey
20065,MLT,2015,Data Status,Data reporting,NA
20065,MLT,2015,Source,Data sources,UIS Education Survey
20065,MLT,2016,Data Status,Data reporting,NA
20065,MLT,2016,Source,Data sources,UIS Education Survey
20065,MLT,2017,Data Status,Data reporting,NA
20065,MLT,2017,Source,Data sources,UIS Education Survey
20065,MLT,2018,Data Status,Data reporting,NA
20065,MLT,2018,Source,Data sources,UIS Education Survey
20065,MLT,2019,Data Status,Data reporting,NA
20065,MLT,2019,Source,Data sources,UIS Education Survey
20065,MLT,2020,Data Status,Data reporting,NA
20065,MLT,2020,Source,Data sources,UIS Education Survey
20065,MLT,2021,Data Status,Data reporting,NA
20065,MLT,2021,Source,Data sources,UIS Education Survey
20065,MLT,2022,Data Status,Data reporting,NA
20065,MLT,2022,Source,Data sources,UIS Education Survey
20065,MLT,2023,Data Status,Data reporting,NA
20065,MLT,2023,Source,Data sources,UIS Education Survey
20065,MMR,2000,Data Status,Data reporting,NA
20065,MMR,2000,Source,Data sources,UIS Education Survey
20065,MMR,2001,Data Status,Data reporting,NA
20065,MMR,2001,Source,Data sources,UIS Education Survey
20065,MMR,2002,Data Status,Data reporting,NA
20065,MMR,2002,Source,Data sources,UIS Education Survey
20065,MMR,2003,Data Status,Data reporting,NA
20065,MMR,2003,Source,Data sources,UIS Education Survey
20065,MMR,2004,Data Status,Data reporting,NA
20065,MMR,2004,Source,Data sources,UIS Education Survey
20065,MMR,2005,Data Status,Data reporting,NA
20065,MMR,2005,Source,Data sources,UIS Education Survey
20065,MMR,2006,Data Status,Data reporting,NA
20065,MMR,2006,Source,Data sources,UIS Education Survey
20065,MMR,2007,Data Status,Data reporting,NA
20065,MMR,2007,Source,Data sources,UIS Education Survey
20065,MMR,2008,Data Status,Data reporting,NA
20065,MMR,2008,Source,Data sources,UIS Education Survey
20065,MMR,2009,Data Status,Data reporting,NA
20065,MMR,2009,Source,Data sources,UIS Education Survey
